PRMS datafile
tmax 1
tmin 1
precip 1
runoff 1
#########################################################################
1981 10 1 0 0 0 18.277777777777786 8.444444444444446 0.0 8.9
1981 10 2 0 0 0 16.0 8.499999999999998 1.59 7.7
1981 10 3 0 0 0 14.444444444444445 9.166666666666668 4.54 8.1
1981 10 4 0 0 0 14.444444444444445 5.555555555555555 0.0 8.5
1981 10 5 0 0 0 15.611111111111112 4.777777777777779 0.0 7.4
1981 10 6 0 0 0 16.333333333333332 6.500000000000002 4.94 16.0
1981 10 7 0 0 0 16.38888888888889 9.27777777777778 29.42 53.0
1981 10 8 0 0 0 15.5 9.222222222222223 6.84 28.0
1981 10 9 0 0 0 13.444444444444446 9.666666666666666 7.26 33.0
1981 10 10 0 0 0 14.38888888888889 11.61111111111111 15.83 139.0
1981 10 11 0 0 0 14.38888888888889 6.888888888888888 2.62 47.0
1981 10 12 0 0 0 14.833333333333336 4.833333333333335 0.0 35.0
1981 10 13 0 0 0 13.555555555555555 4.111111111111111 0.0 30.0
1981 10 14 0 0 0 16.166666666666668 3.611111111111111 0.0 26.0
1981 10 15 0 0 0 15.5 4.500000000000001 0.0 23.0
1981 10 16 0 0 0 15.611111111111112 4.388888888888888 0.0 21.0
1981 10 17 0 0 0 16.11111111111111 5.333333333333334 0.0 19.0
1981 10 18 0 0 0 18.000000000000004 7.555555555555556 0.0 17.0
1981 10 19 0 0 0 15.444444444444445 8.277777777777777 0.0 15.0
1981 10 20 0 0 0 15.0 8.055555555555555 0.0 14.0
1981 10 21 0 0 0 11.11111111111111 5.944444444444446 0.0 13.0
1981 10 22 0 0 0 14.27777777777778 6.888888888888888 0.0 12.0
1981 10 23 0 0 0 10.166666666666666 5.055555555555556 0.0 12.0
1981 10 24 0 0 0 15.388888888888893 6.5555555555555545 0.0 11.0
1981 10 25 0 0 0 10.666666666666668 5.777777777777778 0.0 10.0
1981 10 26 0 0 0 15.66666666666667 7.444444444444444 0.0 10.0
1981 10 27 0 0 0 15.111111111111112 10.27777777777778 3.44 40.0
1981 10 28 0 0 0 16.833333333333332 9.222222222222223 44.25 150.0
1981 10 29 0 0 0 15.611111111111112 7.444444444444444 29.07 530.0
1981 10 30 0 0 0 14.222222222222223 6.888888888888888 6.55 275.0
1981 10 31 0 0 0 16.444444444444446 6.833333333333332 0.0 150.0
1981 11 1 0 0 0 17.611111111111114 7.666666666666665 0.0 93.0
1981 11 2 0 0 0 18.666666666666664 9.055555555555554 0.0 62.0
1981 11 3 0 0 0 16.27777777777778 6.611111111111111 0.0 47.0
1981 11 4 0 0 0 15.66666666666667 6.055555555555555 0.0 35.0
1981 11 5 0 0 0 16.055555555555557 7.166666666666666 0.0 27.0
1981 11 6 0 0 0 16.055555555555557 7.833333333333335 0.0 21.0
1981 11 7 0 0 0 17.11111111111111 8.277777777777777 0.0 18.0
1981 11 8 0 0 0 16.222222222222225 7.833333333333335 0.0 16.0
1981 11 9 0 0 0 12.944444444444445 5.666666666666669 0.0 15.0
1981 11 10 0 0 0 17.11111111111111 5.666666666666669 1.79 15.0
1981 11 11 0 0 0 18.77777777777778 13.22222222222222 2.02 59.0
1981 11 12 0 0 0 20.111111111111114 11.666666666666668 30.87 353.0
1981 11 13 0 0 0 16.444444444444446 10.555555555555555 18.25 267.0
1981 11 14 0 0 0 18.111111111111107 9.38888888888889 20.09 292.0
1981 11 15 0 0 0 14.888888888888888 9.888888888888888 20.54 1010.0
1981 11 16 0 0 0 15.66666666666667 11.055555555555555 40.22 2270.0
1981 11 17 0 0 0 15.27777777777778 10.999999999999998 58.68 1020.0
1981 11 18 0 0 0 13.0 6.500000000000002 5.12 426.0
1981 11 19 0 0 0 13.611111111111112 5.444444444444443 0.05 265.0
1981 11 20 0 0 0 12.11111111111111 7.11111111111111 4.71 203.0
1981 11 21 0 0 0 15.166666666666666 10.999999999999998 6.18 597.0
1981 11 22 0 0 0 13.333333333333334 11.38888888888889 9.84 584.0
1981 11 23 0 0 0 13.944444444444446 9.944444444444445 22.27 804.0
1981 11 24 0 0 0 12.388888888888888 7.11111111111111 15.47 559.0
1981 11 25 0 0 0 10.72222222222222 4.888888888888888 11.91 404.0
1981 11 26 0 0 0 11.055555555555555 4.333333333333332 14.47 1260.0
1981 11 27 0 0 0 6.5555555555555545 4.333333333333332 20.16 756.0
1981 11 28 0 0 0 11.166666666666668 1.555555555555554 0.0 380.0
1981 11 29 0 0 0 12.27777777777778 0.9999999999999984 0.0 258.0
1981 11 30 0 0 0 10.444444444444445 1.055555555555555 0.42 195.0
1981 12 1 0 0 0 10.166666666666666 3.277777777777777 2.23 194.0
1981 12 2 0 0 0 12.333333333333336 8.222222222222221 4.56 316.0
1981 12 3 0 0 0 12.5 10.555555555555555 2.77 330.0
1981 12 4 0 0 0 14.77777777777778 6.166666666666668 0.0 243.0
1981 12 5 0 0 0 15.72222222222222 6.111111111111112 1.15 251.0
1981 12 6 0 0 0 14.666666666666666 12.055555555555555 13.75 1100.0
1981 12 7 0 0 0 14.166666666666668 9.944444444444445 16.89 542.0
1981 12 8 0 0 0 13.444444444444446 7.222222222222222 0.0 333.0
1981 12 9 0 0 0 15.611111111111112 6.166666666666668 0.15 383.0
1981 12 10 0 0 0 15.944444444444446 8.222222222222221 27.87 419.0
1981 12 11 0 0 0 12.388888888888888 2.2222222222222223 1.23 293.0
1981 12 12 0 0 0 11.61111111111111 3.333333333333333 4.02 520.0
1981 12 13 0 0 0 11.444444444444446 9.833333333333336 21.23 861.0
1981 12 14 0 0 0 13.444444444444446 11.055555555555555 12.72 1020.0
